time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
9/3/2016 10:00,9/3/2016 10:00,0.073,0.003,0.087,2.32
9/3/2016 11:00,9/3/2016 11:00,0.113,0.007,0.125,2.983
9/3/2016 12:00,9/3/2016 12:00,0.14,0.012,0.148,3.457
9/3/2016 13:00,9/3/2016 13:00,0.136,0.012,0.143,3.776
9/3/2016 14:00,9/3/2016 14:00,0.124,0.013,0.131,4.093
9/3/2016 15:00,9/3/2016 15:00,0.086,0.009,0.095,4.264
9/3/2016 16:00,9/3/2016 16:00,0.053,0.008,0.062,4.189
9/3/2016 17:00,9/3/2016 17:00,0.004,0.001,0.012,3.764
9/3/2016 18:00,9/3/2016 18:00,0,0,0,3.42
9/3/2016 19:00,9/3/2016 19:00,0,0,0,3.15
9/3/2016 20:00,9/3/2016 20:00,0,0,0,2.797
9/3/2016 21:00,9/3/2016 21:00,0,0,0,2.478
9/3/2016 22:00,9/3/2016 22:00,0,0,0,2.303
9/3/2016 23:00,9/3/2016 23:00,0,0,0,2.276
10/3/2016 00:00,10/3/2016 00:00,0,0,0,2.189
10/3/2016 01:00,10/3/2016 01:00,0,0,0,1.925
10/3/2016 02:00,10/3/2016 02:00,0,0,0,1.714
10/3/2016 03:00,10/3/2016 03:00,0,0,0,1.68
10/3/2016 04:00,10/3/2016 04:00,0,0,0,1.821
10/3/2016 05:00,10/3/2016 05:00,0,0,0,1.873
10/3/2016 06:00,10/3/2016 06:00,0,0.001,0.005,1.892
10/3/2016 07:00,10/3/2016 07:00,0.048,0.012,0.052,2.699
10/3/2016 08:00,10/3/2016 08:00,0.142,0.049,0.113,3.856
10/3/2016 09:00,10/3/2016 09:00,0.277,0.14,0.166,5.004
10/3/2016 10:00,10/3/2016 10:00,0.293,0.128,0.196,5.774
10/3/2016 11:00,10/3/2016 11:00,0.308,0.128,0.214,6.405
10/3/2016 12:00,10/3/2016 12:00,0.327,0.148,0.216,6.942
10/3/2016 13:00,10/3/2016 13:00,0.368,0.212,0.199,7.39
10/3/2016 14:00,10/3/2016 14:00,0.321,0.187,0.171,7.573
10/3/2016 15:00,10/3/2016 15:00,0.167,0.064,0.127,7.375
10/3/2016 16:00,10/3/2016 16:00,0.09,0.035,0.076,6.814
10/3/2016 17:00,10/3/2016 17:00,0.012,0.006,0.016,4.549
10/3/2016 18:00,10/3/2016 18:00,0,0,0,3.109
10/3/2016 19:00,10/3/2016 19:00,0,0,0,2.491
10/3/2016 20:00,10/3/2016 20:00,0,0,0,2.025
10/3/2016 21:00,10/3/2016 21:00,0,0,0,1.616
10/3/2016 22:00,10/3/2016 22:00,0,0,0,1.224
10/3/2016 23:00,10/3/2016 23:00,0,0,0,0.884
11/3/2016 00:00,11/3/2016 00:00,0,0,0,0.6
11/3/2016 01:00,11/3/2016 01:00,0,0,0,0.456
11/3/2016 02:00,11/3/2016 02:00,0,0,0,0.499
11/3/2016 03:00,11/3/2016 03:00,0,0,0,0.626
11/3/2016 04:00,11/3/2016 04:00,0,0,0,0.65
11/3/2016 05:00,11/3/2016 05:00,0,0,0,0.493
11/3/2016 06:00,11/3/2016 06:00,0.001,0.001,0.006,0.453
11/3/2016 07:00,11/3/2016 07:00,0.046,0.012,0.049,0.869
11/3/2016 08:00,11/3/2016 08:00,0.149,0.059,0.109,1.895
11/3/2016 09:00,11/3/2016 09:00,0.416,0.336,0.123,3.922
11/3/2016 10:00,11/3/2016 10:00,0.609,0.605,0.098,6.445
11/3/2016 11:00,11/3/2016 11:00,0.683,0.717,0.093,8.067
11/3/2016 12:00,11/3/2016 12:00,0.678,0.711,0.096,8.874
11/3/2016 13:00,11/3/2016 13:00,0.625,0.64,0.096,9.261
11/3/2016 14:00,11/3/2016 14:00,0.508,0.486,0.097,9.301
11/3/2016 15:00,11/3/2016 15:00,0.315,0.254,0.101,9.007
11/3/2016 16:00,11/3/2016 16:00,0.13,0.079,0.073,8.1
11/3/2016 17:00,11/3/2016 17:00,0.017,0.012,0.018,5.919
11/3/2016 18:00,11/3/2016 18:00,0,0,0,4.358
11/3/2016 19:00,11/3/2016 19:00,0,0,0,3.731
11/3/2016 20:00,11/3/2016 20:00,0,0,0,3.401
11/3/2016 21:00,11/3/2016 21:00,0,0,0,3.109
11/3/2016 22:00,11/3/2016 22:00,0,0,0,2.803
11/3/2016 23:00,11/3/2016 23:00,0,0,0,2.487
12/3/2016 00:00,12/3/2016 00:00,0,0,0,2.02
12/3/2016 01:00,12/3/2016 01:00,0,0,0,1.478
12/3/2016 02:00,12/3/2016 02:00,0,0,0,0.84
12/3/2016 03:00,12/3/2016 03:00,0,0,0,0.339
12/3/2016 04:00,12/3/2016 04:00,0,0,0,0.034
12/3/2016 05:00,12/3/2016 05:00,0,0,0,0.141
12/3/2016 06:00,12/3/2016 06:00,0.001,0.001,0.007,0.717
12/3/2016 07:00,12/3/2016 07:00,0.038,0.007,0.046,1.551
12/3/2016 08:00,12/3/2016 08:00,0.114,0.028,0.105,2.674
12/3/2016 09:00,12/3/2016 09:00,0.279,0.142,0.165,4.484
12/3/2016 10:00,12/3/2016 10:00,0.471,0.366,0.165,7.049
12/3/2016 11:00,12/3/2016 11:00,0.555,0.483,0.158,8.767
12/3/2016 12:00,12/3/2016 12:00,0.556,0.487,0.159,9.679
12/3/2016 13:00,12/3/2016 13:00,0.482,0.388,0.166,10.156
12/3/2016 14:00,12/3/2016 14:00,0.345,0.224,0.166,10.247
12/3/2016 15:00,12/3/2016 15:00,0.174,0.069,0.132,9.97
12/3/2016 16:00,12/3/2016 16:00,0.059,0.013,0.065,9.22
12/3/2016 17:00,12/3/2016 17:00,0.006,0.002,0.014,8.342
12/3/2016 18:00,12/3/2016 18:00,0,0,0,7.836
12/3/2016 19:00,12/3/2016 19:00,0,0,0,7.288
12/3/2016 20:00,12/3/2016 20:00,0,0,0,6.625
12/3/2016 21:00,12/3/2016 21:00,0,0,0,6.101
12/3/2016 22:00,12/3/2016 22:00,0,0,0,5.462
12/3/2016 23:00,12/3/2016 23:00,0,0,0,4.779
13/3/2016 00:00,13/3/2016 00:00,0,0,0,3.906
13/3/2016 01:00,13/3/2016 01:00,0,0,0,2.9
13/3/2016 02:00,13/3/2016 02:00,0,0,0,1.853
13/3/2016 03:00,13/3/2016 03:00,0,0,0,1.148
13/3/2016 04:00,13/3/2016 04:00,0,0,0,0.799
13/3/2016 05:00,13/3/2016 05:00,0,0,0,0.382
13/3/2016 06:00,13/3/2016 06:00,0.004,0.003,0.01,0.273
13/3/2016 07:00,13/3/2016 07:00,0.083,0.038,0.063,1.967
13/3/2016 08:00,13/3/2016 08:00,0.24,0.156,0.108,3.308
13/3/2016 09:00,13/3/2016 09:00,0.434,0.37,0.113,5.218
13/3/2016 10:00,13/3/2016 10:00,0.641,0.662,0.086,7.094
13/3/2016 11:00,13/3/2016 11:00,0.704,0.756,0.084,8.278
13/3/2016 12:00,13/3/2016 12:00,0.7,0.753,0.086,9.198
13/3/2016 13:00,13/3/2016 13:00,0.655,0.697,0.083,9.78
13/3/2016 14:00,13/3/2016 14:00,0.556,0.566,0.08,9.922
13/3/2016 15:00,13/3/2016 15:00,0.364,0.324,0.087,9.541
13/3/2016 16:00,13/3/2016 16:00,0.14,0.088,0.075,8.294
13/3/2016 17:00,13/3/2016 17:00,0.019,0.011,0.02,5.645
13/3/2016 18:00,13/3/2016 18:00,0,0,0,4.079
13/3/2016 19:00,13/3/2016 19:00,0,0,0,3.476
13/3/2016 20:00,13/3/2016 20:00,0,0,0,2.548
13/3/2016 21:00,13/3/2016 21:00,0,0,0,1.505
13/3/2016 22:00,13/3/2016 22:00,0,0,0,1.173
13/3/2016 23:00,13/3/2016 23:00,0,0,0,1.248
14/3/2016 00:00,14/3/2016 00:00,0,0,0,1.213
14/3/2016 01:00,14/3/2016 01:00,0,0,0,0.954
14/3/2016 02:00,14/3/2016 02:00,0,0,0,0.885
14/3/2016 03:00,14/3/2016 03:00,0,0,0,1.045
14/3/2016 04:00,14/3/2016 04:00,0,0,0,1.206
14/3/2016 05:00,14/3/2016 05:00,0,0,0,1.355
14/3/2016 06:00,14/3/2016 06:00,0.001,0,0.006,1.506
14/3/2016 07:00,14/3/2016 07:00,0.037,0.007,0.045,1.94
14/3/2016 08:00,14/3/2016 08:00,0.094,0.021,0.091,2.773
14/3/2016 09:00,14/3/2016 09:00,0.392,0.295,0.136,4.292
14/3/2016 10:00,14/3/2016 10:00,0.66,0.685,0.084,6.259
14/3/2016 11:00,14/3/2016 11:00,0.723,0.786,0.08,8
14/3/2016 12:00,14/3/2016 12:00,0.721,0.788,0.082,9.225
14/3/2016 13:00,14/3/2016 13:00,0.674,0.727,0.079,9.797
14/3/2016 14:00,14/3/2016 14:00,0.577,0.599,0.075,9.799
14/3/2016 15:00,14/3/2016 15:00,0.411,0.392,0.073,9.281
14/3/2016 16:00,14/3/2016 16:00,0.203,0.167,0.064,8.075
14/3/2016 17:00,14/3/2016 17:00,0.033,0.025,0.023,5.999
14/3/2016 18:00,14/3/2016 18:00,0,0,0,4.099
14/3/2016 19:00,14/3/2016 19:00,0,0,0,3.067
14/3/2016 20:00,14/3/2016 20:00,0,0,0,2.367
14/3/2016 21:00,14/3/2016 21:00,0,0,0,1.84
14/3/2016 22:00,14/3/2016 22:00,0,0,0,1.586
14/3/2016 23:00,14/3/2016 23:00,0,0,0,1.598
15/3/2016 00:00,15/3/2016 00:00,0,0,0,1.49
15/3/2016 01:00,15/3/2016 01:00,0,0,0,0.976
15/3/2016 02:00,15/3/2016 02:00,0,0,0,1.07
15/3/2016 03:00,15/3/2016 03:00,0,0,0,1.712
15/3/2016 04:00,15/3/2016 04:00,0,0,0,2.265
15/3/2016 05:00,15/3/2016 05:00,0,0,0,2.505
15/3/2016 06:00,15/3/2016 06:00,0.002,0.001,0.009,2.896
15/3/2016 07:00,15/3/2016 07:00,0.056,0.01,0.063,4.008
15/3/2016 08:00,15/3/2016 08:00,0.146,0.038,0.13,5.523
15/3/2016 09:00,15/3/2016 09:00,0.2,0.05,0.176,6.916
15/3/2016 10:00,15/3/2016 10:00,0.184,0.029,0.18,7.416
15/3/2016 11:00,15/3/2016 11:00,0.178,0.022,0.181,7.43
15/3/2016 12:00,15/3/2016 12:00,0.153,0.015,0.162,7.294
15/3/2016 13:00,15/3/2016 13:00,0.128,0.011,0.139,7.119
15/3/2016 14:00,15/3/2016 14:00,0.105,0.008,0.118,7.027
15/3/2016 15:00,15/3/2016 15:00,0.075,0.006,0.088,6.979
15/3/2016 16:00,15/3/2016 16:00,0.039,0.003,0.052,6.846
15/3/2016 17:00,15/3/2016 17:00,0.005,0.001,0.013,6.436
15/3/2016 18:00,15/3/2016 18:00,0,0,0,5.938
15/3/2016 19:00,15/3/2016 19:00,0,0,0,5.479
15/3/2016 20:00,15/3/2016 20:00,0,0,0,4.992
15/3/2016 21:00,15/3/2016 21:00,0,0,0,4.618
15/3/2016 22:00,15/3/2016 22:00,0,0,0,4.352
15/3/2016 23:00,15/3/2016 23:00,0,0,0,4.119
16/3/2016 00:00,16/3/2016 00:00,0,0,0,3.89
16/3/2016 01:00,16/3/2016 01:00,0,0,0,3.673
16/3/2016 02:00,16/3/2016 02:00,0,0,0,3.45
16/3/2016 03:00,16/3/2016 03:00,0,0,0,3.309
16/3/2016 04:00,16/3/2016 04:00,0,0,0,3.255
16/3/2016 05:00,16/3/2016 05:00,0,0,0,3.294
16/3/2016 06:00,16/3/2016 06:00,0,0,0.005,3.466
16/3/2016 07:00,16/3/2016 07:00,0.02,0.002,0.031,3.956
16/3/2016 08:00,16/3/2016 08:00,0.074,0.011,0.082,4.602
16/3/2016 09:00,16/3/2016 09:00,0.254,0.114,0.167,5.524
16/3/2016 10:00,16/3/2016 10:00,0.567,0.522,0.128,6.9
16/3/2016 11:00,16/3/2016 11:00,0.726,0.785,0.088,8.22
16/3/2016 12:00,16/3/2016 12:00,0.734,0.804,0.084,8.994
16/3/2016 13:00,16/3/2016 13:00,0.686,0.737,0.082,9.287
16/3/2016 14:00,16/3/2016 14:00,0.587,0.606,0.078,9.132
16/3/2016 15:00,16/3/2016 15:00,0.436,0.421,0.071,8.451
16/3/2016 16:00,16/3/2016 16:00,0.237,0.205,0.061,7.226
16/3/2016 17:00,16/3/2016 17:00,0.041,0.029,0.029,5.329
16/3/2016 18:00,16/3/2016 18:00,0,0,0,3.374
16/3/2016 19:00,16/3/2016 19:00,0,0,0,2.351
16/3/2016 20:00,16/3/2016 20:00,0,0,0,1.471
16/3/2016 21:00,16/3/2016 21:00,0,0,0,0.71
16/3/2016 22:00,16/3/2016 22:00,0,0,0,0.127
16/3/2016 23:00,16/3/2016 23:00,0,0,0,-0.103
17/3/2016 00:00,17/3/2016 00:00,0,0,0,0.013
17/3/2016 01:00,17/3/2016 01:00,0,0,0,0.3
17/3/2016 02:00,17/3/2016 02:00,0,0,0,0.56
17/3/2016 03:00,17/3/2016 03:00,0,0,0,0.655
17/3/2016 04:00,17/3/2016 04:00,0,0,0,0.555
17/3/2016 05:00,17/3/2016 05:00,0,0,0,0.467
17/3/2016 06:00,17/3/2016 06:00,0.002,0.001,0.009,0.594
17/3/2016 07:00,17/3/2016 07:00,0.042,0.007,0.05,1.221
17/3/2016 08:00,17/3/2016 08:00,0.123,0.032,0.109,2.372
17/3/2016 09:00,17/3/2016 09:00,0.372,0.26,0.149,4.191
17/3/2016 10:00,17/3/2016 10:00,0.654,0.67,0.093,6.391
17/3/2016 11:00,17/3/2016 11:00,0.734,0.8,0.083,7.912
17/3/2016 12:00,17/3/2016 12:00,0.73,0.797,0.084,8.882
17/3/2016 13:00,17/3/2016 13:00,0.681,0.731,0.083,9.466
17/3/2016 14:00,17/3/2016 14:00,0.58,0.598,0.08,9.636
17/3/2016 15:00,17/3/2016 15:00,0.419,0.398,0.077,9.383
17/3/2016 16:00,17/3/2016 16:00,0.223,0.186,0.066,8.532
17/3/2016 17:00,17/3/2016 17:00,0.041,0.026,0.03,5.657
17/3/2016 18:00,17/3/2016 18:00,0,0,0,3.331
17/3/2016 19:00,17/3/2016 19:00,0,0,0,2.512
17/3/2016 20:00,17/3/2016 20:00,0,0,0,1.737
17/3/2016 21:00,17/3/2016 21:00,0,0,0,1.064
17/3/2016 22:00,17/3/2016 22:00,0,0,0,0.669
17/3/2016 23:00,17/3/2016 23:00,0,0,0,0.637
18/3/2016 00:00,18/3/2016 00:00,0,0,0,0.791
18/3/2016 01:00,18/3/2016 01:00,0,0,0,0.721
18/3/2016 02:00,18/3/2016 02:00,0,0,0,0.03
18/3/2016 03:00,18/3/2016 03:00,0,0,0,-0.87
18/3/2016 04:00,18/3/2016 04:00,0,0,0,-1.296
18/3/2016 05:00,18/3/2016 05:00,0,0,0,-1.296
18/3/2016 06:00,18/3/2016 06:00,0.009,0.003,0.017,-0.18
18/3/2016 07:00,18/3/2016 07:00,0.074,0.018,0.072,1.538
18/3/2016 08:00,18/3/2016 08:00,0.157,0.046,0.131,2.558
18/3/2016 09:00,18/3/2016 09:00,0.248,0.089,0.183,3.548
18/3/2016 10:00,18/3/2016 10:00,0.293,0.109,0.213,4.525
18/3/2016 11:00,18/3/2016 11:00,0.413,0.228,0.231,5.834
18/3/2016 12:00,18/3/2016 12:00,0.464,0.303,0.22,7.093
18/3/2016 13:00,18/3/2016 13:00,0.456,0.314,0.202,7.976
18/3/2016 14:00,18/3/2016 14:00,0.338,0.186,0.192,8.137
18/3/2016 15:00,18/3/2016 15:00,0.144,0.033,0.134,7.613
18/3/2016 16:00,18/3/2016 16:00,0.044,0.005,0.057,6.796
18/3/2016 17:00,18/3/2016 17:00,0.004,0,0.012,5.893
18/3/2016 18:00,18/3/2016 18:00,0,0,0,5.171
18/3/2016 19:00,18/3/2016 19:00,0,0,0,4.659
18/3/2016 20:00,18/3/2016 20:00,0,0,0,4.165
18/3/2016 21:00,18/3/2016 21:00,0,0,0,3.681
18/3/2016 22:00,18/3/2016 22:00,0,0,0,3.35
18/3/2016 23:00,18/3/2016 23:00,0,0,0,2.936
19/3/2016 00:00,19/3/2016 00:00,0,0,0,2.625
19/3/2016 01:00,19/3/2016 01:00,0,0,0,2.404
19/3/2016 02:00,19/3/2016 02:00,0,0,0,2.307
19/3/2016 03:00,19/3/2016 03:00,0,0,0,2.231
19/3/2016 04:00,19/3/2016 04:00,0,0,0,2.189
19/3/2016 05:00,19/3/2016 05:00,0,0,0,2.105
19/3/2016 06:00,19/3/2016 06:00,0.01,0.004,0.017,2.33
19/3/2016 07:00,19/3/2016 07:00,0.094,0.037,0.076,3.34
19/3/2016 08:00,19/3/2016 08:00,0.234,0.133,0.126,4.654
19/3/2016 09:00,19/3/2016 09:00,0.353,0.234,0.156,5.543
19/3/2016 10:00,19/3/2016 10:00,0.501,0.41,0.156,6.427
19/3/2016 11:00,19/3/2016 11:00,0.606,0.563,0.139,7.306
19/3/2016 12:00,19/3/2016 12:00,0.648,0.638,0.123,8.049
19/3/2016 13:00,19/3/2016 13:00,0.642,0.652,0.103,8.555
19/3/2016 14:00,19/3/2016 14:00,0.567,0.567,0.09,8.716
19/3/2016 15:00,19/3/2016 15:00,0.419,0.391,0.082,8.412
19/3/2016 16:00,19/3/2016 16:00,0.222,0.178,0.072,7.567
19/3/2016 17:00,19/3/2016 17:00,0.041,0.023,0.035,5.775
19/3/2016 18:00,19/3/2016 18:00,0,0,0,3.79
19/3/2016 19:00,19/3/2016 19:00,0,0,0,3.391
19/3/2016 20:00,19/3/2016 20:00,0,0,0,3.137
19/3/2016 21:00,19/3/2016 21:00,0,0,0,2.967
19/3/2016 22:00,19/3/2016 22:00,0,0,0,2.587
19/3/2016 23:00,19/3/2016 23:00,0,0,0,2.229
20/3/2016 00:00,20/3/2016 00:00,0,0,0,1.943
20/3/2016 01:00,20/3/2016 01:00,0,0,0,1.993
20/3/2016 02:00,20/3/2016 02:00,0,0,0,1.948
20/3/2016 03:00,20/3/2016 03:00,0,0,0,1.773
20/3/2016 04:00,20/3/2016 04:00,0,0,0,1.532
20/3/2016 05:00,20/3/2016 05:00,0,0,0,1.295
20/3/2016 06:00,20/3/2016 06:00,0.012,0.004,0.019,1.485
20/3/2016 07:00,20/3/2016 07:00,0.111,0.051,0.079,2.904
20/3/2016 08:00,20/3/2016 08:00,0.278,0.188,0.118,4.585
20/3/2016 09:00,20/3/2016 09:00,0.428,0.346,0.132,5.926
20/3/2016 10:00,20/3/2016 10:00,0.605,0.587,0.113,7.202
20/3/2016 11:00,20/3/2016 11:00,0.681,0.702,0.106,8.353
20/3/2016 12:00,20/3/2016 12:00,0.685,0.713,0.105,9.207
20/3/2016 13:00,20/3/2016 13:00,0.644,0.661,0.102,9.753
20/3/2016 14:00,20/3/2016 14:00,0.533,0.515,0.102,9.922
20/3/2016 15:00,20/3/2016 15:00,0.383,0.338,0.096,9.751
20/3/2016 16:00,20/3/2016 16:00,0.193,0.137,0.083,9.163
20/3/2016 17:00,20/3/2016 17:00,0.031,0.012,0.034,7.426
20/3/2016 18:00,20/3/2016 18:00,0,0,0,5.738
20/3/2016 19:00,20/3/2016 19:00,0,0,0,5.266
20/3/2016 20:00,20/3/2016 20:00,0,0,0,5.04
20/3/2016 21:00,20/3/2016 21:00,0,0,0,4.684
20/3/2016 22:00,20/3/2016 22:00,0,0,0,4.247
20/3/2016 23:00,20/3/2016 23:00,0,0,0,3.549
21/3/2016 00:00,21/3/2016 00:00,0,0,0,2.652
21/3/2016 01:00,21/3/2016 01:00,0,0,0,2.002
21/3/2016 02:00,21/3/2016 02:00,0,0,0,1.793
21/3/2016 03:00,21/3/2016 03:00,0,0,0,1.492
21/3/2016 04:00,21/3/2016 04:00,0,0,0,1.566
21/3/2016 05:00,21/3/2016 05:00,0,0,0,1.415
21/3/2016 06:00,21/3/2016 06:00,0.004,0.001,0.012,1.419
21/3/2016 07:00,21/3/2016 07:00,0.038,0.004,0.049,1.784
21/3/2016 08:00,21/3/2016 08:00,0.103,0.016,0.105,2.741
21/3/2016 09:00,21/3/2016 09:00,0.324,0.173,0.184,4.788
21/3/2016 10:00,21/3/2016 10:00,0.618,0.589,0.129,7.178
21/3/2016 11:00,21/3/2016 11:00,0.691,0.701,0.122,8.612
21/3/2016 12:00,21/3/2016 12:00,0.578,0.496,0.177,9.123
21/3/2016 13:00,21/3/2016 13:00,0.362,0.183,0.224,8.951
21/3/2016 14:00,21/3/2016 14:00,0.213,0.058,0.184,8.47
21/3/2016 15:00,21/3/2016 15:00,0.141,0.03,0.135,7.986
21/3/2016 16:00,21/3/2016 16:00,0.086,0.018,0.088,7.532
21/3/2016 17:00,21/3/2016 17:00,0.021,0.004,0.031,6.368
21/3/2016 18:00,21/3/2016 18:00,0,0,0,4.722
21/3/2016 19:00,21/3/2016 19:00,0,0,0,3.958
21/3/2016 20:00,21/3/2016 20:00,0,0,0,3.209
21/3/2016 21:00,21/3/2016 21:00,0,0,0,2.486
21/3/2016 22:00,21/3/2016 22:00,0,0,0,1.722
21/3/2016 23:00,21/3/2016 23:00,0,0,0,1.204
22/3/2016 00:00,22/3/2016 00:00,0,0,0,0.918
22/3/2016 01:00,22/3/2016 01:00,0,0,0,1.033
22/3/2016 02:00,22/3/2016 02:00,0,0,0,1.443
22/3/2016 03:00,22/3/2016 03:00,0,0,0,1.588
22/3/2016 04:00,22/3/2016 04:00,0,0,0,1.566
22/3/2016 05:00,22/3/2016 05:00,0,0,0,1.452
22/3/2016 06:00,22/3/2016 06:00,0.008,0.001,0.017,1.535
22/3/2016 07:00,22/3/2016 07:00,0.062,0.011,0.067,2.241
22/3/2016 08:00,22/3/2016 08:00,0.152,0.044,0.128,3.461
22/3/2016 09:00,22/3/2016 09:00,0.317,0.175,0.175,5.937
22/3/2016 10:00,22/3/2016 10:00,0.553,0.488,0.147,8.078
22/3/2016 11:00,22/3/2016 11:00,0.61,0.569,0.145,9.047
22/3/2016 12:00,22/3/2016 12:00,0.628,0.604,0.138,9.781
22/3/2016 13:00,22/3/2016 13:00,0.621,0.615,0.119,10.336
22/3/2016 14:00,22/3/2016 14:00,0.544,0.528,0.106,10.537
22/3/2016 15:00,22/3/2016 15:00,0.403,0.363,0.096,10.319
22/3/2016 16:00,22/3/2016 16:00,0.214,0.159,0.085,9.634
22/3/2016 17:00,22/3/2016 17:00,0.034,0.011,0.038,8.011
22/3/2016 18:00,22/3/2016 18:00,0,0,0,6.388
22/3/2016 19:00,22/3/2016 19:00,0,0,0,5.913
22/3/2016 20:00,22/3/2016 20:00,0,0,0,5.694
22/3/2016 21:00,22/3/2016 21:00,0,0,0,5.426
22/3/2016 22:00,22/3/2016 22:00,0,0,0,5.152
22/3/2016 23:00,22/3/2016 23:00,0,0,0,4.951
23/3/2016 00:00,23/3/2016 00:00,0,0,0,4.701
23/3/2016 01:00,23/3/2016 01:00,0,0,0,4.353
23/3/2016 02:00,23/3/2016 02:00,0,0,0,3.958
23/3/2016 03:00,23/3/2016 03:00,0,0,0,3.595
23/3/2016 04:00,23/3/2016 04:00,0,0,0,3.336
23/3/2016 05:00,23/3/2016 05:00,0,0,0,3.079
23/3/2016 06:00,23/3/2016 06:00,0.015,0.003,0.024,3.394
23/3/2016 07:00,23/3/2016 07:00,0.097,0.03,0.087,5.091
23/3/2016 08:00,23/3/2016 08:00,0.212,0.093,0.146,6.849
23/3/2016 09:00,23/3/2016 09:00,0.339,0.195,0.184,7.854
23/3/2016 10:00,23/3/2016 10:00,0.453,0.315,0.199,8.508
23/3/2016 11:00,23/3/2016 11:00,0.518,0.392,0.204,9.168
23/3/2016 12:00,23/3/2016 12:00,0.476,0.323,0.221,9.588
23/3/2016 13:00,23/3/2016 13:00,0.401,0.232,0.222,9.754
23/3/2016 14:00,23/3/2016 14:00,0.322,0.161,0.203,9.703
23/3/2016 15:00,23/3/2016 15:00,0.17,0.047,0.148,9.285
23/3/2016 16:00,23/3/2016 16:00,0.098,0.023,0.096,8.743
23/3/2016 17:00,23/3/2016 17:00,0.021,0.003,0.032,7.383
23/3/2016 18:00,23/3/2016 18:00,0,0,0.001,5.985
23/3/2016 19:00,23/3/2016 19:00,0,0,0,5.436
23/3/2016 20:00,23/3/2016 20:00,0,0,0,4.893
23/3/2016 21:00,23/3/2016 21:00,0,0,0,4.233
23/3/2016 22:00,23/3/2016 22:00,0,0,0,3.56
23/3/2016 23:00,23/3/2016 23:00,0,0,0,3.549
24/3/2016 00:00,24/3/2016 00:00,0,0,0,3.459
24/3/2016 01:00,24/3/2016 01:00,0,0,0,3.399
24/3/2016 02:00,24/3/2016 02:00,0,0,0,3.579
24/3/2016 03:00,24/3/2016 03:00,0,0,0,3.82
24/3/2016 04:00,24/3/2016 04:00,0,0,0,4.101
24/3/2016 05:00,24/3/2016 05:00,0,0,0,4.258
24/3/2016 06:00,24/3/2016 06:00,0.001,0,0.007,4.455
24/3/2016 07:00,24/3/2016 07:00,0.015,0.001,0.026,4.796
24/3/2016 08:00,24/3/2016 08:00,0.034,0.001,0.048,5.228
24/3/2016 09:00,24/3/2016 09:00,0.08,0.004,0.095,5.883
24/3/2016 10:00,24/3/2016 10:00,0.119,0.007,0.133,6.655
24/3/2016 11:00,24/3/2016 11:00,0.154,0.011,0.166,7.359
24/3/2016 12:00,24/3/2016 12:00,0.183,0.017,0.192,7.93
24/3/2016 13:00,24/3/2016 13:00,0.181,0.018,0.188,8.24
24/3/2016 14:00,24/3/2016 14:00,0.128,0.009,0.142,8.102
24/3/2016 15:00,24/3/2016 15:00,0.057,0.002,0.072,7.595
24/3/2016 16:00,24/3/2016 16:00,0.022,0.001,0.035,7.099
24/3/2016 17:00,24/3/2016 17:00,0.003,0,0.011,6.767
24/3/2016 18:00,24/3/2016 18:00,0,0,0,6.586
24/3/2016 19:00,24/3/2016 19:00,0,0,0,6.561
24/3/2016 20:00,24/3/2016 20:00,0,0,0,6.579
24/3/2016 21:00,24/3/2016 21:00,0,0,0,6.505
24/3/2016 22:00,24/3/2016 22:00,0,0,0,6.45
24/3/2016 23:00,24/3/2016 23:00,0,0,0,6.454
25/3/2016 00:00,25/3/2016 00:00,0,0,0,6.297
25/3/2016 01:00,25/3/2016 01:00,0,0,0,5.995
25/3/2016 02:00,25/3/2016 02:00,0,0,0,5.431
25/3/2016 03:00,25/3/2016 03:00,0,0,0,4.347
25/3/2016 04:00,25/3/2016 04:00,0,0,0,3.519
25/3/2016 05:00,25/3/2016 05:00,0,0,0,3.288
25/3/2016 06:00,25/3/2016 06:00,0.022,0.007,0.029,3.298
25/3/2016 07:00,25/3/2016 07:00,0.152,0.09,0.082,4.262
25/3/2016 08:00,25/3/2016 08:00,0.427,0.405,0.071,6.161
25/3/2016 09:00,25/3/2016 09:00,0.588,0.61,0.073,8.23
25/3/2016 10:00,25/3/2016 10:00,0.691,0.752,0.078,9.814
25/3/2016 11:00,25/3/2016 11:00,0.741,0.829,0.081,10.987
25/3/2016 12:00,25/3/2016 12:00,0.742,0.833,0.082,11.77
25/3/2016 13:00,25/3/2016 13:00,0.694,0.764,0.082,12.196
25/3/2016 14:00,25/3/2016 14:00,0.57,0.585,0.089,12.233
25/3/2016 15:00,25/3/2016 15:00,0.422,0.399,0.086,11.942
25/3/2016 16:00,25/3/2016 16:00,0.228,0.18,0.08,11.149
25/3/2016 17:00,25/3/2016 17:00,0.048,0.021,0.045,9.01
25/3/2016 18:00,25/3/2016 18:00,0,0,0.002,7.03
25/3/2016 19:00,25/3/2016 19:00,0,0,0,7.195
25/3/2016 20:00,25/3/2016 20:00,0,0,0,6.963
25/3/2016 21:00,25/3/2016 21:00,0,0,0,6.145
25/3/2016 22:00,25/3/2016 22:00,0,0,0,5.572
25/3/2016 23:00,25/3/2016 23:00,0,0,0,5.15
26/3/2016 00:00,26/3/2016 00:00,0,0,0,4.685
