time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
19/11/2016 10:00,19/11/2016 10:00,0.236,0.145,0.116,4.157
19/11/2016 11:00,19/11/2016 11:00,0.248,0.142,0.133,5.465
19/11/2016 12:00,19/11/2016 12:00,0.164,0.061,0.125,5.926
19/11/2016 13:00,19/11/2016 13:00,0.095,0.022,0.092,5.689
19/11/2016 14:00,19/11/2016 14:00,0.04,0.007,0.049,5.172
19/11/2016 15:00,19/11/2016 15:00,0.008,0.002,0.016,4.573
19/11/2016 16:00,19/11/2016 16:00,0,0,0,4.163
19/11/2016 17:00,19/11/2016 17:00,0,0,0,4.131
19/11/2016 18:00,19/11/2016 18:00,0,0,0,4.191
19/11/2016 19:00,19/11/2016 19:00,0,0,0,4.316
19/11/2016 20:00,19/11/2016 20:00,0,0,0,4.496
19/11/2016 21:00,19/11/2016 21:00,0,0,0,4.695
19/11/2016 22:00,19/11/2016 22:00,0,0,0,4.884
19/11/2016 23:00,19/11/2016 23:00,0,0,0,5.099
20/11/2016 00:00,20/11/2016 00:00,0,0,0,5.224
20/11/2016 01:00,20/11/2016 01:00,0,0,0,4.906
20/11/2016 02:00,20/11/2016 02:00,0,0,0,4.372
20/11/2016 03:00,20/11/2016 03:00,0,0,0,4.726
20/11/2016 04:00,20/11/2016 04:00,0,0,0,5.549
20/11/2016 05:00,20/11/2016 05:00,0,0,0,5.744
20/11/2016 06:00,20/11/2016 06:00,0,0,0,5.359
20/11/2016 07:00,20/11/2016 07:00,0,0,0,4.7
20/11/2016 08:00,20/11/2016 08:00,0,0,0.005,4.106
20/11/2016 09:00,20/11/2016 09:00,0.013,0.001,0.023,3.912
20/11/2016 10:00,20/11/2016 10:00,0.044,0.004,0.056,4.042
20/11/2016 11:00,20/11/2016 11:00,0.093,0.015,0.097,4.428
20/11/2016 12:00,20/11/2016 12:00,0.097,0.017,0.099,4.757
20/11/2016 13:00,20/11/2016 13:00,0.08,0.014,0.084,4.92
20/11/2016 14:00,20/11/2016 14:00,0.056,0.012,0.061,4.873
20/11/2016 15:00,20/11/2016 15:00,0.027,0.012,0.03,4.304
20/11/2016 16:00,20/11/2016 16:00,0,0.001,0.001,2.655
20/11/2016 17:00,20/11/2016 17:00,0,0,0,2.357
20/11/2016 18:00,20/11/2016 18:00,0,0,0,2.359
20/11/2016 19:00,20/11/2016 19:00,0,0,0,2.129
20/11/2016 20:00,20/11/2016 20:00,0,0,0,1.518
20/11/2016 21:00,20/11/2016 21:00,0,0,0,1.503
20/11/2016 22:00,20/11/2016 22:00,0,0,0,2.047
20/11/2016 23:00,20/11/2016 23:00,0,0,0,2.224
21/11/2016 00:00,21/11/2016 00:00,0,0,0,2.159
21/11/2016 01:00,21/11/2016 01:00,0,0,0,1.787
21/11/2016 02:00,21/11/2016 02:00,0,0,0,1.722
21/11/2016 03:00,21/11/2016 03:00,0,0,0,1.695
21/11/2016 04:00,21/11/2016 04:00,0,0,0,1.804
21/11/2016 05:00,21/11/2016 05:00,0,0,0,2.201
21/11/2016 06:00,21/11/2016 06:00,0,0,0,2.685
21/11/2016 07:00,21/11/2016 07:00,0,0,0,3.357
21/11/2016 08:00,21/11/2016 08:00,0.003,0.001,0.01,4.149
21/11/2016 09:00,21/11/2016 09:00,0.012,0.001,0.023,5.462
21/11/2016 10:00,21/11/2016 10:00,0.011,0.001,0.021,6.618
21/11/2016 11:00,21/11/2016 11:00,0.018,0.001,0.03,7.821
21/11/2016 12:00,21/11/2016 12:00,0.036,0.002,0.05,8.96
21/11/2016 13:00,21/11/2016 13:00,0.021,0.001,0.034,9.601
21/11/2016 14:00,21/11/2016 14:00,0.019,0.002,0.03,9.774
21/11/2016 15:00,21/11/2016 15:00,0.023,0.009,0.028,9.476
21/11/2016 16:00,21/11/2016 16:00,0,0.002,0.001,8.492
21/11/2016 17:00,21/11/2016 17:00,0,0,0,7.842
21/11/2016 18:00,21/11/2016 18:00,0,0,0,7.677
21/11/2016 19:00,21/11/2016 19:00,0,0,0,8.201
21/11/2016 20:00,21/11/2016 20:00,0,0,0,8.828
21/11/2016 21:00,21/11/2016 21:00,0,0,0,8.824
21/11/2016 22:00,21/11/2016 22:00,0,0,0,8.409
21/11/2016 23:00,21/11/2016 23:00,0,0,0,8.081
22/11/2016 00:00,22/11/2016 00:00,0,0,0,7.837
22/11/2016 01:00,22/11/2016 01:00,0,0,0,7.518
22/11/2016 02:00,22/11/2016 02:00,0,0,0,7.091
22/11/2016 03:00,22/11/2016 03:00,0,0,0,6.919
22/11/2016 04:00,22/11/2016 04:00,0,0,0,7.15
22/11/2016 05:00,22/11/2016 05:00,0,0,0,7.58
22/11/2016 06:00,22/11/2016 06:00,0,0,0,7.499
22/11/2016 07:00,22/11/2016 07:00,0,0,0,7.095
22/11/2016 08:00,22/11/2016 08:00,0.008,0.002,0.016,6.845
22/11/2016 09:00,22/11/2016 09:00,0.034,0.006,0.044,6.967
22/11/2016 10:00,22/11/2016 10:00,0.048,0.006,0.059,7.287
22/11/2016 11:00,22/11/2016 11:00,0.074,0.011,0.082,7.7
22/11/2016 12:00,22/11/2016 12:00,0.113,0.028,0.107,8.077
22/11/2016 13:00,22/11/2016 13:00,0.131,0.047,0.107,8.302
22/11/2016 14:00,22/11/2016 14:00,0.084,0.031,0.073,8.098
22/11/2016 15:00,22/11/2016 15:00,0.031,0.016,0.03,7.141
22/11/2016 16:00,22/11/2016 16:00,0,0,0,6.028
22/11/2016 17:00,22/11/2016 17:00,0,0,0,6.018
22/11/2016 18:00,22/11/2016 18:00,0,0,0,5.905
22/11/2016 19:00,22/11/2016 19:00,0,0,0,5.567
22/11/2016 20:00,22/11/2016 20:00,0,0,0,5.167
22/11/2016 21:00,22/11/2016 21:00,0,0,0,4.419
22/11/2016 22:00,22/11/2016 22:00,0,0,0,3.609
22/11/2016 23:00,22/11/2016 23:00,0,0,0,3.126
23/11/2016 00:00,23/11/2016 00:00,0,0,0,2.873
23/11/2016 01:00,23/11/2016 01:00,0,0,0,2.693
23/11/2016 02:00,23/11/2016 02:00,0,0,0,2.326
23/11/2016 03:00,23/11/2016 03:00,0,0,0,2.369
23/11/2016 04:00,23/11/2016 04:00,0,0,0,2.569
23/11/2016 05:00,23/11/2016 05:00,0,0,0,2.835
23/11/2016 06:00,23/11/2016 06:00,0,0,0,2.883
23/11/2016 07:00,23/11/2016 07:00,0,0,0,2.819
23/11/2016 08:00,23/11/2016 08:00,0.005,0.002,0.013,2.892
23/11/2016 09:00,23/11/2016 09:00,0.033,0.005,0.042,3.453
23/11/2016 10:00,23/11/2016 10:00,0.057,0.008,0.066,4.361
23/11/2016 11:00,23/11/2016 11:00,0.076,0.012,0.083,5.299
23/11/2016 12:00,23/11/2016 12:00,0.098,0.02,0.098,6.026
23/11/2016 13:00,23/11/2016 13:00,0.102,0.027,0.095,6.531
23/11/2016 14:00,23/11/2016 14:00,0.062,0.017,0.063,6.751
23/11/2016 15:00,23/11/2016 15:00,0.019,0.008,0.024,6.575
23/11/2016 16:00,23/11/2016 16:00,0,0,0,6.203
23/11/2016 17:00,23/11/2016 17:00,0,0,0,6.166
23/11/2016 18:00,23/11/2016 18:00,0,0,0,6.045
23/11/2016 19:00,23/11/2016 19:00,0,0,0,5.788
23/11/2016 20:00,23/11/2016 20:00,0,0,0,5.585
23/11/2016 21:00,23/11/2016 21:00,0,0,0,5.47
23/11/2016 22:00,23/11/2016 22:00,0,0,0,5.475
23/11/2016 23:00,23/11/2016 23:00,0,0,0,5.54
24/11/2016 00:00,24/11/2016 00:00,0,0,0,5.553
24/11/2016 01:00,24/11/2016 01:00,0,0,0,5.536
24/11/2016 02:00,24/11/2016 02:00,0,0,0,5.524
24/11/2016 03:00,24/11/2016 03:00,0,0,0,5.561
24/11/2016 04:00,24/11/2016 04:00,0,0,0,5.561
24/11/2016 05:00,24/11/2016 05:00,0,0,0,5.52
24/11/2016 06:00,24/11/2016 06:00,0,0,0,5.558
24/11/2016 07:00,24/11/2016 07:00,0,0,0,5.657
24/11/2016 08:00,24/11/2016 08:00,0.013,0.006,0.019,5.877
24/11/2016 09:00,24/11/2016 09:00,0.061,0.021,0.059,6.4
24/11/2016 10:00,24/11/2016 10:00,0.114,0.042,0.094,7.066
24/11/2016 11:00,24/11/2016 11:00,0.158,0.067,0.115,7.722
24/11/2016 12:00,24/11/2016 12:00,0.225,0.131,0.122,8.311
24/11/2016 13:00,24/11/2016 13:00,0.257,0.183,0.106,8.607
24/11/2016 14:00,24/11/2016 14:00,0.171,0.119,0.077,8.348
24/11/2016 15:00,24/11/2016 15:00,0.061,0.047,0.032,7.418
24/11/2016 16:00,24/11/2016 16:00,0,0,0,6.222
24/11/2016 17:00,24/11/2016 17:00,0,0,0,5.313
24/11/2016 18:00,24/11/2016 18:00,0,0,0,4.513
24/11/2016 19:00,24/11/2016 19:00,0,0,0,3.89
24/11/2016 20:00,24/11/2016 20:00,0,0,0,3.57
24/11/2016 21:00,24/11/2016 21:00,0,0,0,3.37
24/11/2016 22:00,24/11/2016 22:00,0,0,0,3.301
24/11/2016 23:00,24/11/2016 23:00,0,0,0,3.272
25/11/2016 00:00,25/11/2016 00:00,0,0,0,3.222
25/11/2016 01:00,25/11/2016 01:00,0,0,0,3.153
25/11/2016 02:00,25/11/2016 02:00,0,0,0,3.04
25/11/2016 03:00,25/11/2016 03:00,0,0,0,2.901
25/11/2016 04:00,25/11/2016 04:00,0,0,0,2.888
25/11/2016 05:00,25/11/2016 05:00,0,0,0,2.806
25/11/2016 06:00,25/11/2016 06:00,0,0,0,2.771
25/11/2016 07:00,25/11/2016 07:00,0,0,0,2.654
25/11/2016 08:00,25/11/2016 08:00,0.023,0.017,0.02,3.093
25/11/2016 09:00,25/11/2016 09:00,0.261,0.231,0.056,4.043
25/11/2016 10:00,25/11/2016 10:00,0.44,0.43,0.06,5.588
25/11/2016 11:00,25/11/2016 11:00,0.543,0.563,0.058,7.289
25/11/2016 12:00,25/11/2016 12:00,0.551,0.577,0.057,8.349
25/11/2016 13:00,25/11/2016 13:00,0.493,0.508,0.055,8.621
25/11/2016 14:00,25/11/2016 14:00,0.368,0.363,0.049,8.162
25/11/2016 15:00,25/11/2016 15:00,0.176,0.172,0.029,6.772
25/11/2016 16:00,25/11/2016 16:00,0,0,0,4.959
25/11/2016 17:00,25/11/2016 17:00,0,0,0,4.116
25/11/2016 18:00,25/11/2016 18:00,0,0,0,3.543
25/11/2016 19:00,25/11/2016 19:00,0,0,0,3.56
25/11/2016 20:00,25/11/2016 20:00,0,0,0,3.745
25/11/2016 21:00,25/11/2016 21:00,0,0,0,3.51
25/11/2016 22:00,25/11/2016 22:00,0,0,0,3.57
25/11/2016 23:00,25/11/2016 23:00,0,0,0,3.589
26/11/2016 00:00,26/11/2016 00:00,0,0,0,3.656
26/11/2016 01:00,26/11/2016 01:00,0,0,0,3.322
26/11/2016 02:00,26/11/2016 02:00,0,0,0,3.231
26/11/2016 03:00,26/11/2016 03:00,0,0,0,3.175
26/11/2016 04:00,26/11/2016 04:00,0,0,0,3.029
26/11/2016 05:00,26/11/2016 05:00,0,0,0,2.99
26/11/2016 06:00,26/11/2016 06:00,0,0,0,2.968
26/11/2016 07:00,26/11/2016 07:00,0,0,0,2.961
26/11/2016 08:00,26/11/2016 08:00,0.006,0.002,0.013,3.102
26/11/2016 09:00,26/11/2016 09:00,0.048,0.012,0.051,3.542
26/11/2016 10:00,26/11/2016 10:00,0.108,0.036,0.091,4.354
26/11/2016 11:00,26/11/2016 11:00,0.159,0.065,0.116,5.374
26/11/2016 12:00,26/11/2016 12:00,0.171,0.076,0.118,6.109
26/11/2016 13:00,26/11/2016 13:00,0.18,0.096,0.108,6.555
26/11/2016 14:00,26/11/2016 14:00,0.096,0.045,0.071,6.379
26/11/2016 15:00,26/11/2016 15:00,0.024,0.014,0.024,5.213
26/11/2016 16:00,26/11/2016 16:00,0,0,0,4.217
26/11/2016 17:00,26/11/2016 17:00,0,0,0,4.314
26/11/2016 18:00,26/11/2016 18:00,0,0,0,4.275
26/11/2016 19:00,26/11/2016 19:00,0,0,0,4.05
26/11/2016 20:00,26/11/2016 20:00,0,0,0,3.548
26/11/2016 21:00,26/11/2016 21:00,0,0,0,3.415
26/11/2016 22:00,26/11/2016 22:00,0,0,0,3.13
26/11/2016 23:00,26/11/2016 23:00,0,0,0,2.858
27/11/2016 00:00,27/11/2016 00:00,0,0,0,2.782
27/11/2016 01:00,27/11/2016 01:00,0,0,0,2.837
27/11/2016 02:00,27/11/2016 02:00,0,0,0,3.16
27/11/2016 03:00,27/11/2016 03:00,0,0,0,3.452
27/11/2016 04:00,27/11/2016 04:00,0,0,0,3.886
27/11/2016 05:00,27/11/2016 05:00,0,0,0,4.393
27/11/2016 06:00,27/11/2016 06:00,0,0,0,4.87
27/11/2016 07:00,27/11/2016 07:00,0,0,0,5.104
27/11/2016 08:00,27/11/2016 08:00,0.004,0.002,0.01,5.324
27/11/2016 09:00,27/11/2016 09:00,0.04,0.01,0.047,5.778
27/11/2016 10:00,27/11/2016 10:00,0.11,0.038,0.093,6.404
27/11/2016 11:00,27/11/2016 11:00,0.16,0.068,0.116,6.962
27/11/2016 12:00,27/11/2016 12:00,0.194,0.098,0.122,7.158
27/11/2016 13:00,27/11/2016 13:00,0.162,0.08,0.106,7.105
27/11/2016 14:00,27/11/2016 14:00,0.075,0.029,0.065,6.665
27/11/2016 15:00,27/11/2016 15:00,0.017,0.01,0.02,5.882
27/11/2016 16:00,27/11/2016 16:00,0,0,0,4.907
27/11/2016 17:00,27/11/2016 17:00,0,0,0,4.408
27/11/2016 18:00,27/11/2016 18:00,0,0,0,3.912
27/11/2016 19:00,27/11/2016 19:00,0,0,0,3.778
27/11/2016 20:00,27/11/2016 20:00,0,0,0,3.614
27/11/2016 21:00,27/11/2016 21:00,0,0,0,3.558
27/11/2016 22:00,27/11/2016 22:00,0,0,0,3.259
27/11/2016 23:00,27/11/2016 23:00,0,0,0,2.8
28/11/2016 00:00,28/11/2016 00:00,0,0,0,2.278
28/11/2016 01:00,28/11/2016 01:00,0,0,0,1.717
28/11/2016 02:00,28/11/2016 02:00,0,0,0,1.321
28/11/2016 03:00,28/11/2016 03:00,0,0,0,1.085
28/11/2016 04:00,28/11/2016 04:00,0,0,0,1.03
28/11/2016 05:00,28/11/2016 05:00,0,0,0,1.122
28/11/2016 06:00,28/11/2016 06:00,0,0,0,1.519
28/11/2016 07:00,28/11/2016 07:00,0,0,0,1.954
28/11/2016 08:00,28/11/2016 08:00,0.043,0.037,0.021,2.356
28/11/2016 09:00,28/11/2016 09:00,0.246,0.217,0.054,3.867
28/11/2016 10:00,28/11/2016 10:00,0.443,0.435,0.057,5.072
28/11/2016 11:00,28/11/2016 11:00,0.531,0.544,0.058,6.17
28/11/2016 12:00,28/11/2016 12:00,0.539,0.556,0.058,6.699
28/11/2016 13:00,28/11/2016 13:00,0.479,0.483,0.056,6.65
28/11/2016 14:00,28/11/2016 14:00,0.345,0.332,0.05,5.875
28/11/2016 15:00,28/11/2016 15:00,0.155,0.151,0.025,3.558
28/11/2016 16:00,28/11/2016 16:00,0,0,0,1.651
28/11/2016 17:00,28/11/2016 17:00,0,0,0,1.207
28/11/2016 18:00,28/11/2016 18:00,0,0,0,0.709
28/11/2016 19:00,28/11/2016 19:00,0,0,0,0.107
28/11/2016 20:00,28/11/2016 20:00,0,0,0,-0.527
28/11/2016 21:00,28/11/2016 21:00,0,0,0,-1.083
28/11/2016 22:00,28/11/2016 22:00,0,0,0,-1.566
28/11/2016 23:00,28/11/2016 23:00,0,0,0,-2.031
29/11/2016 00:00,29/11/2016 00:00,0,0,0,-2.481
29/11/2016 01:00,29/11/2016 01:00,0,0,0,-2.847
29/11/2016 02:00,29/11/2016 02:00,0,0,0,-3.06
29/11/2016 03:00,29/11/2016 03:00,0,0,0,-3.129
29/11/2016 04:00,29/11/2016 04:00,0,0,0,-3.058
29/11/2016 05:00,29/11/2016 05:00,0,0,0,-2.877
29/11/2016 06:00,29/11/2016 06:00,0,0,0,-2.746
29/11/2016 07:00,29/11/2016 07:00,0,0,0,-2.69
29/11/2016 08:00,29/11/2016 08:00,0.094,0.093,0.018,-2.095
29/11/2016 09:00,29/11/2016 09:00,0.317,0.299,0.042,0.15
29/11/2016 10:00,29/11/2016 10:00,0.476,0.473,0.049,1.628
29/11/2016 11:00,29/11/2016 11:00,0.555,0.569,0.051,2.904
29/11/2016 12:00,29/11/2016 12:00,0.561,0.58,0.051,4.087
29/11/2016 13:00,29/11/2016 13:00,0.503,0.513,0.049,4.28
29/11/2016 14:00,29/11/2016 14:00,0.376,0.367,0.043,3.218
29/11/2016 15:00,29/11/2016 15:00,0.184,0.182,0.022,1.712
29/11/2016 16:00,29/11/2016 16:00,0,0,0,0.641
29/11/2016 17:00,29/11/2016 17:00,0,0,0,0.243
29/11/2016 18:00,29/11/2016 18:00,0,0,0,-0.126
29/11/2016 19:00,29/11/2016 19:00,0,0,0,-0.339
29/11/2016 20:00,29/11/2016 20:00,0,0,0,-0.535
29/11/2016 21:00,29/11/2016 21:00,0,0,0,-0.634
29/11/2016 22:00,29/11/2016 22:00,0,0,0,-0.558
29/11/2016 23:00,29/11/2016 23:00,0,0,0,-1.094
30/11/2016 00:00,30/11/2016 00:00,0,0,0,-2.143
30/11/2016 01:00,30/11/2016 01:00,0,0,0,-2.592
30/11/2016 02:00,30/11/2016 02:00,0,0,0,-2.584
30/11/2016 03:00,30/11/2016 03:00,0,0,0,-2.753
30/11/2016 04:00,30/11/2016 04:00,0,0,0,-3.13
30/11/2016 05:00,30/11/2016 05:00,0,0,0,-3.266
30/11/2016 06:00,30/11/2016 06:00,0,0,0,-3.166
30/11/2016 07:00,30/11/2016 07:00,0,0,0,-2.986
30/11/2016 08:00,30/11/2016 08:00,0.059,0.056,0.019,-2.188
30/11/2016 09:00,30/11/2016 09:00,0.253,0.222,0.052,-0.015
30/11/2016 10:00,30/11/2016 10:00,0.425,0.401,0.061,1.345
30/11/2016 11:00,30/11/2016 11:00,0.462,0.436,0.072,2.567
30/11/2016 12:00,30/11/2016 12:00,0.422,0.382,0.082,3.477
30/11/2016 13:00,30/11/2016 13:00,0.321,0.269,0.083,3.771
30/11/2016 14:00,30/11/2016 14:00,0.178,0.134,0.065,2.821
30/11/2016 15:00,30/11/2016 15:00,0.053,0.045,0.023,0.935
30/11/2016 16:00,30/11/2016 16:00,0,0,0,-0.24
30/11/2016 17:00,30/11/2016 17:00,0,0,0,-0.401
30/11/2016 18:00,30/11/2016 18:00,0,0,0,-0.498
30/11/2016 19:00,30/11/2016 19:00,0,0,0,-0.38
30/11/2016 20:00,30/11/2016 20:00,0,0,0,-0.258
30/11/2016 21:00,30/11/2016 21:00,0,0,0,-0.108
30/11/2016 22:00,30/11/2016 22:00,0,0,0,0.166
30/11/2016 23:00,30/11/2016 23:00,0,0,0,0.019
1/12/2016 00:00,1/12/2016 00:00,0,0,0,-0.275
1/12/2016 01:00,1/12/2016 01:00,0,0,0,-0.414
1/12/2016 02:00,1/12/2016 02:00,0,0,0,-0.527
1/12/2016 03:00,1/12/2016 03:00,0,0,0,-0.627
1/12/2016 04:00,1/12/2016 04:00,0,0,0,-0.676
1/12/2016 05:00,1/12/2016 05:00,0,0,0,-0.716
1/12/2016 06:00,1/12/2016 06:00,0,0,0,-0.694
1/12/2016 07:00,1/12/2016 07:00,0,0,0,-0.624
1/12/2016 08:00,1/12/2016 08:00,0.005,0.003,0.011,-0.107
1/12/2016 09:00,1/12/2016 09:00,0.028,0.005,0.036,0.865
1/12/2016 10:00,1/12/2016 10:00,0.05,0.008,0.058,1.891
1/12/2016 11:00,1/12/2016 11:00,0.071,0.012,0.077,2.738
1/12/2016 12:00,1/12/2016 12:00,0.088,0.019,0.088,3.544
1/12/2016 13:00,1/12/2016 13:00,0.099,0.03,0.088,4.102
1/12/2016 14:00,1/12/2016 14:00,0.077,0.032,0.064,3.968
1/12/2016 15:00,1/12/2016 15:00,0.029,0.02,0.022,2.52
1/12/2016 16:00,1/12/2016 16:00,0,0,0,1.261
1/12/2016 17:00,1/12/2016 17:00,0,0,0,1.516
1/12/2016 18:00,1/12/2016 18:00,0,0,0,1.754
1/12/2016 19:00,1/12/2016 19:00,0,0,0,1.999
1/12/2016 20:00,1/12/2016 20:00,0,0,0,2.348
1/12/2016 21:00,1/12/2016 21:00,0,0,0,2.4
1/12/2016 22:00,1/12/2016 22:00,0,0,0,2.309
1/12/2016 23:00,1/12/2016 23:00,0,0,0,2.239
2/12/2016 00:00,2/12/2016 00:00,0,0,0,2.248
2/12/2016 01:00,2/12/2016 01:00,0,0,0,2.319
2/12/2016 02:00,2/12/2016 02:00,0,0,0,2.41
2/12/2016 03:00,2/12/2016 03:00,0,0,0,2.537
2/12/2016 04:00,2/12/2016 04:00,0,0,0,2.651
2/12/2016 05:00,2/12/2016 05:00,0,0,0,2.74
2/12/2016 06:00,2/12/2016 06:00,0,0,0,2.714
2/12/2016 07:00,2/12/2016 07:00,0,0,0,2.574
2/12/2016 08:00,2/12/2016 08:00,0.007,0.005,0.011,2.703
2/12/2016 09:00,2/12/2016 09:00,0.058,0.023,0.052,3.971
2/12/2016 10:00,2/12/2016 10:00,0.131,0.063,0.089,5.043
2/12/2016 11:00,2/12/2016 11:00,0.248,0.166,0.109,5.88
2/12/2016 12:00,2/12/2016 12:00,0.302,0.23,0.105,6.646
2/12/2016 13:00,2/12/2016 13:00,0.272,0.211,0.092,6.951
2/12/2016 14:00,2/12/2016 14:00,0.158,0.114,0.067,6.329
2/12/2016 15:00,2/12/2016 15:00,0.048,0.041,0.023,4.351
2/12/2016 16:00,2/12/2016 16:00,0,0,0,2.827
2/12/2016 17:00,2/12/2016 17:00,0,0,0,2.281
2/12/2016 18:00,2/12/2016 18:00,0,0,0,2.04
2/12/2016 19:00,2/12/2016 19:00,0,0,0,2.113
2/12/2016 20:00,2/12/2016 20:00,0,0,0,2.407
2/12/2016 21:00,2/12/2016 21:00,0,0,0,2.883
2/12/2016 22:00,2/12/2016 22:00,0,0,0,3.331
2/12/2016 23:00,2/12/2016 23:00,0,0,0,3.491
3/12/2016 00:00,3/12/2016 00:00,0,0,0,3.371
3/12/2016 01:00,3/12/2016 01:00,0,0,0,3.099
3/12/2016 02:00,3/12/2016 02:00,0,0,0,2.757
3/12/2016 03:00,3/12/2016 03:00,0,0,0,2.247
3/12/2016 04:00,3/12/2016 04:00,0,0,0,1.664
3/12/2016 05:00,3/12/2016 05:00,0,0,0,1.058
3/12/2016 06:00,3/12/2016 06:00,0,0,0,0.474
3/12/2016 07:00,3/12/2016 07:00,0,0,0,-0.047
3/12/2016 08:00,3/12/2016 08:00,0.043,0.041,0.016,0.152
3/12/2016 09:00,3/12/2016 09:00,0.2,0.166,0.054,2.026
3/12/2016 10:00,3/12/2016 10:00,0.354,0.318,0.07,3.394
3/12/2016 11:00,3/12/2016 11:00,0.417,0.383,0.078,4.559
3/12/2016 12:00,3/12/2016 12:00,0.409,0.373,0.081,5.536
3/12/2016 13:00,3/12/2016 13:00,0.338,0.298,0.076,5.863
3/12/2016 14:00,3/12/2016 14:00,0.24,0.208,0.058,5.319
3/12/2016 15:00,3/12/2016 15:00,0.088,0.084,0.022,3.303
3/12/2016 16:00,3/12/2016 16:00,0,0,0,1.643
3/12/2016 17:00,3/12/2016 17:00,0,0,0,1.139
3/12/2016 18:00,3/12/2016 18:00,0,0,0,0.618
3/12/2016 19:00,3/12/2016 19:00,0,0,0,0.292
3/12/2016 20:00,3/12/2016 20:00,0,0,0,0.032
3/12/2016 21:00,3/12/2016 21:00,0,0,0,-0.092
3/12/2016 22:00,3/12/2016 22:00,0,0,0,-0.258
3/12/2016 23:00,3/12/2016 23:00,0,0,0,-0.435
4/12/2016 00:00,4/12/2016 00:00,0,0,0,-0.503
4/12/2016 01:00,4/12/2016 01:00,0,0,0,-0.528
4/12/2016 02:00,4/12/2016 02:00,0,0,0,-0.644
4/12/2016 03:00,4/12/2016 03:00,0,0,0,-0.834
4/12/2016 04:00,4/12/2016 04:00,0,0,0,-1.133
4/12/2016 05:00,4/12/2016 05:00,0,0,0,-1.338
4/12/2016 06:00,4/12/2016 06:00,0,0,0,-1.469
4/12/2016 07:00,4/12/2016 07:00,0,0,0,-1.414
4/12/2016 08:00,4/12/2016 08:00,0.064,0.064,0.015,-0.769
4/12/2016 09:00,4/12/2016 09:00,0.279,0.259,0.043,1.252
4/12/2016 10:00,4/12/2016 10:00,0.459,0.455,0.049,2.573
4/12/2016 11:00,4/12/2016 11:00,0.538,0.551,0.051,3.759
4/12/2016 12:00,4/12/2016 12:00,0.543,0.56,0.052,4.701
4/12/2016 13:00,4/12/2016 13:00,0.478,0.484,0.05,5.07
4/12/2016 14:00,4/12/2016 14:00,0.335,0.323,0.045,4.443
4/12/2016 15:00,4/12/2016 15:00,0.117,0.115,0.02,2.257
4/12/2016 16:00,4/12/2016 16:00,0,0,0,0.568
4/12/2016 17:00,4/12/2016 17:00,0,0,0,0.14
4/12/2016 18:00,4/12/2016 18:00,0,0,0,-0.443
4/12/2016 19:00,4/12/2016 19:00,0,0,0,-0.915
4/12/2016 20:00,4/12/2016 20:00,0,0,0,-1.144
4/12/2016 21:00,4/12/2016 21:00,0,0,0,-1.243
4/12/2016 22:00,4/12/2016 22:00,0,0,0,-1.302
4/12/2016 23:00,4/12/2016 23:00,0,0,0,-1.173
5/12/2016 00:00,5/12/2016 00:00,0,0,0,-0.735
5/12/2016 01:00,5/12/2016 01:00,0,0,0,-0.283
5/12/2016 02:00,5/12/2016 02:00,0,0,0,-0.003
5/12/2016 03:00,5/12/2016 03:00,0,0,0,0.137
5/12/2016 04:00,5/12/2016 04:00,0,0,0,0.065
5/12/2016 05:00,5/12/2016 05:00,0,0,0,0.03
5/12/2016 06:00,5/12/2016 06:00,0,0,0,0.038
5/12/2016 07:00,5/12/2016 07:00,0,0,0,0.067
5/12/2016 08:00,5/12/2016 08:00,0.005,0.003,0.01,0.202
5/12/2016 09:00,5/12/2016 09:00,0.04,0.011,0.043,1.04
5/12/2016 10:00,5/12/2016 10:00,0.082,0.024,0.075,2.099
5/12/2016 11:00,5/12/2016 11:00,0.136,0.053,0.102,3.198
5/12/2016 12:00,5/12/2016 12:00,0.192,0.102,0.112,4.385
5/12/2016 13:00,5/12/2016 13:00,0.164,0.09,0.096,5.126
5/12/2016 14:00,5/12/2016 14:00,0.093,0.05,0.063,4.724
5/12/2016 15:00,5/12/2016 15:00,0.023,0.018,0.019,3.077
5/12/2016 16:00,5/12/2016 16:00,0,0,0,1.881
5/12/2016 17:00,5/12/2016 17:00,0,0,0,1.623
5/12/2016 18:00,5/12/2016 18:00,0,0,0,1.506
5/12/2016 19:00,5/12/2016 19:00,0,0,0,1.398
5/12/2016 20:00,5/12/2016 20:00,0,0,0,1.402
5/12/2016 21:00,5/12/2016 21:00,0,0,0,1.955
5/12/2016 22:00,5/12/2016 22:00,0,0,0,2.632
5/12/2016 23:00,5/12/2016 23:00,0,0,0,2.591
6/12/2016 00:00,6/12/2016 00:00,0,0,0,2.426
6/12/2016 01:00,6/12/2016 01:00,0,0,0,2.411
6/12/2016 02:00,6/12/2016 02:00,0,0,0,2.568
6/12/2016 03:00,6/12/2016 03:00,0,0,0,2.774
6/12/2016 04:00,6/12/2016 04:00,0,0,0,3.004
6/12/2016 05:00,6/12/2016 05:00,0,0,0,2.985
6/12/2016 06:00,6/12/2016 06:00,0,0,0,2.85
6/12/2016 07:00,6/12/2016 07:00,0,0,0,2.767
6/12/2016 08:00,6/12/2016 08:00,0.001,0.001,0.006,2.912
6/12/2016 09:00,6/12/2016 09:00,0.02,0.003,0.03,3.462
